,st_code,st_name,交易所產業分類,TEJ產業分類,歆凱分組,date,近一日漲跌％,近一週漲跌％,近一月漲跌％
1009,8103,瀚荃,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,1.26,-2.17,4.19
1010,8109,博大,M2328 電子零組件,M23D3 電源供應器,ML無分,2023/03/29,-0.99,-2.71,-1.1
1011,8121,越峰,M2328 電子零組件,M23D5 被動元件,ML無分,2023/03/29,-4.37,1.67,4.59
1012,8147,正淩,M2328 電子零組件,M23D2 連接器,ML無分,2023/03/29,8.87,10.2,14.92
1013,8171,天宇,M2327 通信網路業,M23D7 二次電池,ML無分,2023/03/29,-0.47,1.58,1.1
1014,8182,加高,M2328 電子零組件,M23D6 石英元件,ML無分,2023/03/29,-0.78,-1.54,-8.73
1015,8210,勤誠,M2325 電腦及週邊,M23D4 機殼,ML無分,2023/03/29,1.62,3.95,-10.13
1016,8289,泰藝,M2328 電子零組件,M23D6 石英元件,ML無分,2023/03/29,-9.67,-10.12,-5.18
1017,8410,森田,M2325 電腦及週邊,M23D4 機殼,ML無分,2023/03/29,0.0,-3.28,1.03
1018,5284,jpp-KY,M9900 其他,M23D9A 沖壓零組件,ML無分,2023/03/29,4.43,8.27,13.61
1019,2332,友訊,M2327 通信網路業,M23E2 網路卡,ML無分,2023/03/29,-1.61,7.33,6.4
1020,2345,智邦,M2327 通信網路業,M23E2 網路卡,ML無分,2023/03/29,0.49,-0.81,6.78
1021,2419,仲琦,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,0.37,-0.9,-0.72
1022,2444,兆勁,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,-0.3,-3.82,-2.97
1023,3025,星通,M2327 通信網路業,M23E2 網路卡,ML無分,2023/03/29,-1.06,19.74,26.82
1024,3047,訊舟,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,-2.05,0.0,8.77
1025,3062,建漢,M2327 通信網路業,M23E2 網路卡,ML無分,2023/03/29,1.52,1.96,-2.29
1026,3380,明泰,M2327 通信網路業,M23E2 網路卡,ML無分,2023/03/29,-0.86,0.0,3.77
1027,3447,展達,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,9.9,32.49,26.81
1028,3558,神準,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,-2.34,-3.88,12.06
1029,3596,智易,M2327 通信網路業,M23E1 數據機,52.0,2023/03/29,0.48,-0.95,-3.26
1030,3664,安瑞-KY,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,5.57,9.22,25.5
1031,3704,合勤控,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,0.41,0.0,-7.56
1032,4906,正文,M2327 通信網路業,M23E2 網路卡,ML無分,2023/03/29,0.83,4.1,10.31
1033,5353,台林,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,2.84,8.24,29.06
1034,5388,中磊,M2327 通信網路業,M23E2 網路卡,52.0,2023/03/29,2.09,2.32,8.41
1035,6142,友勁,M2327 通信網路業,M23E2 網路卡,ML無分,2023/03/29,-1.59,2.06,2.06
1036,6216,居易,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,-0.54,-0.18,3.95
1037,6241,易通展,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,-1.41,-2.78,-9.09
1038,6263,普萊德,M2327 通信網路業,M23E2 網路卡,ML無分,2023/03/29,2.75,3.7,20.82
1039,6416,瑞祺電通,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,-1.3,7.58,21.26
1040,6470,宇智,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,-0.16,-3.82,0.16
1041,6674,鋐寶科技,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,-0.18,1.28,1.28
1042,8048,德勝,M2327 通信網路業,M23E2 網路卡,ML無分,2023/03/29,-0.92,0.0,3.0
1043,8059,凱碩,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,2.92,0.0,18.18
1044,8089,康全電訊,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,0.66,0.88,1.1
1045,8176,智捷,M2327 通信網路業,M23E1 數據機,ML無分,2023/03/29,-0.81,-5.43,5.63
1046,1560,中砂,M1500 電機機械,M23G3C 晶圓材料,ML無分,2023/03/29,-0.87,-2.55,0.0
1047,2303,聯電,M2324 半導體,M23G1A 晶圓代工,ML無分,2023/03/29,-1.34,-3.74,0.39
1048,2329,華泰,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,0.73,4.56,4.03
1049,2330,台積電,M2324 半導體,M23G1A 晶圓代工,19.0,2023/03/29,0.95,-0.56,1.53
1050,2337,旺宏,M2324 半導體,M23G1B 記憶體製造,21.0,2023/03/29,-0.59,-1.17,-1.75
1051,2338,光罩,M2324 半導體,M23G6 其他半導體,ML無分,2023/03/29,-2.03,-5.47,10.23
1052,2342,茂矽,M2324 半導體,M23G1A 晶圓代工,ML無分,2023/03/29,1.92,15.18,16.73
1053,2344,華邦電,M2324 半導體,M23G1B 記憶體製造,21.0,2023/03/29,-0.61,0.0,8.89
1054,2351,順德,M2324 半導體,M23G4 IC導線架,ML無分,2023/03/29,-0.39,0.4,1.61
1055,2363,矽統,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.08,-2.65,0.0
1056,2369,菱生,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-1.0,-0.67,-1.65
1057,2379,瑞昱,M2324 半導體,M23G5 IC設計,23.0,2023/03/29,-0.13,-3.56,0.13
1058,2388,威盛,M2324 半導體,M23G5 IC設計,27.0,2023/03/29,-0.95,-6.93,-7.13
1059,2401,凌陽,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.22,-2.81,-6.2
1060,2408,南亞科,M2324 半導體,M23G1B 記憶體製造,21.0,2023/03/29,-2.4,3.21,6.46
1061,2436,偉詮電,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.39,-3.5,-2.55
1062,2441,超豐,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-0.19,-2.95,0.57
1063,2449,京元電子,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-1.65,-2.55,12.5
1064,2451,創見,M2324 半導體,M23G3B 記憶體模組,ML無分,2023/03/29,-0.14,0.83,2.55
1065,2454,聯發科,M2324 半導體,M23G5 IC設計,19.0,2023/03/29,0.91,-1.02,-2.28
1066,2455,全新,M2327 通信網路業,M23G3A 化合物SEMI,64.0,2023/03/29,-1.93,1.67,10.4
1067,2458,義隆,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.49,-1.44,-3.76
1068,3006,晶豪科,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.26,-2.38,3.45
1069,3014,聯陽,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.69,-0.68,-2.13
1070,3016,嘉晶,M2324 半導體,M23G3C 晶圓材料,ML無分,2023/03/29,-1.26,-1.95,-6.13
1071,3034,聯詠,M2324 半導體,M23G5 IC設計,23.0,2023/03/29,-2.7,-3.83,-0.36
1072,3035,智原,M2324 半導體,M23G5 IC設計,56.0,2023/03/29,-3.32,-5.74,1.61
1073,3041,揚智,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.0,-1.63,-2.99
1074,3081,聯亞,M2327 通信網路業,M23G3A 化合物SEMI,ML無分,2023/03/29,1.11,6.2,4.58
1075,3094,聯傑,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.0,-6.41,-1.94
1076,3105,穩懋,M2324 半導體,M23G3A 化合物SEMI,64.0,2023/03/29,-4.03,4.08,7.21
1077,3122,笙泉,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.09,-4.75,-3.39
1078,3141,晶宏,M2324 半導體,M23G5 IC設計,36.0,2023/03/29,-0.47,-4.55,-6.25
1079,3169,亞信,M2324 半導體,M23G5 IC設計,36.0,2023/03/29,-0.4,2.46,2.46
1080,3227,原相,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.0,-2.3,-3.64
1081,3228,金麗科,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.0,-3.04,-4.96
1082,3257,虹冠電,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,6.75,9.46,13.38
1083,3259,鑫創,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.0,0.51,-3.43
1084,3260,威剛,M2324 半導體,M23G3B 記憶體模組,ML無分,2023/03/29,0.41,0.95,11.28
1085,3264,欣銓,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-0.18,-2.95,1.63
1086,3265,台星科,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-0.7,-3.55,8.35
1087,3268,海德威,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.86,-3.77,-0.86
1088,3288,點晶,M2328 電子零組件,M23G5 IC設計,ML無分,2023/03/29,-0.44,-0.44,5.85
1089,3317,尼克森,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.35,-1.56,-1.73
1090,3372,典範,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-0.82,0.83,1.67
1091,3374,精材,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-2.27,-2.27,3.37
1092,3438,類比科,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-4.93,1.11,5.46
1093,3443,創意,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-8.6,-12.93,-14.41
1094,3527,聚積,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.42,0.42,4.37
1095,3529,力旺,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-5.58,-5.82,-4.62
1096,3530,晶相光,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.6,-3.59,-3.81
1097,3532,台勝科,M2324 半導體,M23G3C 晶圓材料,53.0,2023/03/29,-0.91,-4.41,8.33
1098,3545,敦泰,M2324 半導體,M23G5 IC設計,39.0,2023/03/29,-2.16,-2.16,0.26
1099,3556,禾瑞亞,M2324 半導體,M23G5 IC設計,56.0,2023/03/29,0.0,-0.47,1.11
1100,3567,逸昌,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,0.7,0.35,3.98
1101,3588,通嘉,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.66,-4.01,-4.92
1102,3592,瑞鼎,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.31,-7.08,-0.12
1103,3661,世芯-KY,M2324 半導體,M23G5 IC設計,62.0,2023/03/29,-0.41,-7.28,16.91
1104,3707,漢磊,M2324 半導體,M23G1A 晶圓代工,ML無分,2023/03/29,-2.07,-0.99,-3.44
1105,3711,日月光投控,M2324 半導體,M23G2 IC封測,19.0,2023/03/29,1.83,2.29,5.19
1106,4919,新唐,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-2.05,-4.67,-4.35
1107,4923,力士,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.16,-0.79,-4.55
1108,4945,陞達科技,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.41,-1.8,-4.66
1109,4951,精拓科,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.35,3.27,-0.53
1110,4952,凌通,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.18,-3.92,-1.23
1111,4961,天鈺,M2324 半導體,M23G5 IC設計,39.0,2023/03/29,-1.2,-6.25,-2.94
1112,4966,譜瑞-KY,M2324 半導體,M23G5 IC設計,23.0,2023/03/29,-1.94,-8.6,1.51
1113,4967,十銓,M2324 半導體,M23G3B 記憶體模組,ML無分,2023/03/29,2.19,-2.83,17.06
1114,4968,立積,M2324 半導體,M23G5 IC設計,64.0,2023/03/29,-0.82,-6.2,-7.28
1115,4971,IET-KY,M2324 半導體,M23G3A 化合物SEMI,ML無分,2023/03/29,1.47,23.66,23.43
1116,4973,廣穎,M2324 半導體,M23G3B 記憶體模組,ML無分,2023/03/29,0.36,7.63,19.75
1117,4991,環宇-KY,M2324 半導體,M23G3A 化合物SEMI,ML無分,2023/03/29,1.14,2.74,-5.7
1118,5236,凌陽創新,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.11,-1.76,0.79
1119,5269,祥碩,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-2.6,-5.86,12.95
1120,5272,笙科,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.78,-6.36,11.44
1121,5274,信驊,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-4.41,-3.21,-8.6
1122,5285,界霖,M2324 半導體,M23G4 IC導線架,ML無分,2023/03/29,-2.53,-4.62,9.01
1123,5289,宜鼎,M2325 電腦及週邊,M23G3B 記憶體模組,ML無分,2023/03/29,0.68,8.49,35.17
1124,5299,杰力,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,1.56,0.77,-0.76
1125,5302,太欣,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.51,1.78,4.81
1126,5314,世紀,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.78,-1.8,10.76
1127,5344,立衛,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-0.28,-0.85,-7.39
1128,5347,世界,M2324 半導體,M23G1A 晶圓代工,19.0,2023/03/29,-2.93,1.91,2.78
1129,5351,鈺創,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.67,1.57,-3.51
1130,5468,凱鈺,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.29,0.59,-1.44
1131,5471,松翰,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.3,-0.56,-2.03
1132,5483,中美晶,M2324 半導體,M23G3C 晶圓材料,53.0,2023/03/29,-0.32,-0.32,-3.76
1133,5487,通泰,M2324 半導體,M23G5 IC設計,ML無分,2023/03/27,0.0,-1.19,0.81
1134,6104,創惟,M2324 半導體,M23G5 IC設計,56.0,2023/03/29,-1.65,-5.56,-6.3
1135,6129,普誠,M2324 半導體,M23G5 IC設計,26.0,2023/03/29,0.88,-5.62,-0.86
1136,6138,茂達,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,2.23,3.88,9.93
1137,6147,頎邦,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-2.29,-2.98,-0.87
1138,6182,合晶,M2324 半導體,M23G3C 晶圓材料,53.0,2023/03/29,-0.21,-1.84,6.43
1139,6198,瑞築,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,2.68,5.78,8.23
1140,6202,盛群,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.55,0.82,-1.74
1141,6229,研通,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.22,-1.39,11.13
1142,6233,旺玖,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-2.59,-7.07,16.63
1143,6237,驊訊,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.69,-2.21,-5.1
1144,6239,力成,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-0.67,-1.0,1.36
1145,6243,迅杰,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,1.4,-2.81,15.97
1146,6257,矽格,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-0.54,-0.72,2.22
1147,6261,久元,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-0.3,-0.6,3.73
1148,6287,元隆,M2324 半導體,M23G1A 晶圓代工,ML無分,2023/03/29,0.0,1.06,1.28
1149,6291,沛亨,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-4.35,-3.7,43.72
1150,6411,晶焱,M2324 半導體,M23G5 IC設計,36.0,2023/03/29,-0.82,-7.31,-4.74
1151,6415,矽力*-KY,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.36,-7.48,-21.67
1152,6435,大中,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.96,-1.9,0.49
1153,6451,訊芯-KY,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,0.0,-0.49,-6.34
1154,6457,紘康,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.17,-2.9,-4.29
1155,6462,神盾,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.58,-8.6,6.52
1156,6485,點序,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,1.5,22.14,34.44
1157,6488,環球晶,M2324 半導體,M23G3C 晶圓材料,53.0,2023/03/29,-1.16,-2.29,-0.2
1158,6494,九齊,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.0,-0.26,-1.79
1159,6525,捷敏-KY,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,-0.26,-1.17,2.43
1160,6526,達發,M2324 半導體,M23G5 IC設計,ML無分,,,,
1161,6531,愛普*,M2324 半導體,M23G5 IC設計,62.0,2023/03/29,-2.86,-5.41,5.52
1162,6533,晶心科,M2324 半導體,M23G5 IC設計,62.0,2023/03/29,-1.35,-5.19,-9.38
1163,6548,長科*,M2324 半導體,M23G4 IC導線架,ML無分,2023/03/29,-0.75,0.51,15.33
1164,6568,宏觀,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.0,-2.15,-8.09
1165,6594,展匯科,M2324 半導體,M23G5 IC設計,ML無分,2023/03/23,-0.32,4.33,8.49
1166,6643,M31,M2324 半導體,M23G5 IC設計,62.0,2023/03/29,-1.96,-5.65,0.0
1167,6651,全宇昕,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,1.76,14.81,16.2
1168,6679,鈺太,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-2.0,-6.37,3.7
1169,6684,安格,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,1.45,0.0,8.77
1170,6693,廣閎科,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.3,2.33,8.22
1171,6695,芯鼎,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.11,-3.1,-1.35
1172,6708,天擎,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.26,-4.51,-7.09
1173,6716,應廣,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.5,7.26,10.44
1174,6719,力智,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,2.93,-4.67,4.46
1175,6732,昇佳電子,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.58,-7.56,-1.27
1176,6756,威鋒電子,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-2.99,-9.54,4.12
1177,6770,力積電,M2324 半導體,M23G1A 晶圓代工,ML無分,2023/03/29,-0.45,-3.94,-0.45
1178,6789,采鈺,M2324 半導體,M23G6 IC光罩,ML無分,2023/03/29,-0.66,-1.96,-6.04
1179,6799,來頡,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,2.3,5.07,11.07
1180,8016,矽創,M2324 半導體,M23G5 IC設計,39.0,2023/03/29,-1.06,-3.32,1.3
1181,8024,佑華,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.84,6.19,15.11
1182,8028,昇陽半導體,M2324 半導體,M23G3C 晶圓材料,ML無分,2023/03/29,-1.54,-3.04,2.68
1183,8040,九暘,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,0.4,0.2,-5.64
1184,8054,安國,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.02,-2.73,-1.31
1185,8081,致新,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-0.84,-1.12,1.43
1186,8084,巨虹,M2329 電子通路業,M23G5 IC設計,ML無分,2023/03/29,1.97,-5.05,3.6
1187,8086,宏捷科,M2324 半導體,M23G3A 化合物SEMI,64.0,2023/03/29,3.4,8.96,10.38
1188,8088,品安,M2324 半導體,M23G3B 記憶體模組,ML無分,2023/03/29,-3.04,5.75,9.37
1189,8110,華東,M2324 半導體,M23G2 IC封測,21.0,2023/03/29,-0.78,-2.69,0.4
1190,8131,福懋科,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,0.68,0.45,2.78
1191,8150,南茂,M2324 半導體,M23G2 IC封測,ML無分,2023/03/29,0.27,-0.27,2.64
1192,8227,巨有科技,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-2.99,-11.76,19.63
1193,8261,富鼎,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.44,-4.21,-6.39
1194,8271,宇瞻,M2324 半導體,M23G3B 記憶體模組,ML無分,2023/03/29,-1.58,-0.8,4.07
1195,8277,商丞,M2324 半導體,M23G3B 記憶體模組,ML無分,2023/03/29,1.41,8.06,6.91
1196,8299,群聯,M2324 半導體,M23G5 IC設計,ML無分,2023/03/29,-1.63,0.55,2.26
1197,3167,大量,M1500 電機機械,M23H2 電機設備,ML無分,2023/03/29,0.12,-1.58,-3.33
1198,3178,公準,M1500 電機機械,M23H2 電機設備,ML無分,2023/03/29,1.05,-2.28,11.26
1199,6425,易發,M1500 電機機械,M23H2 電機設備,ML無分,2023/03/29,0.49,2.0,1.75
1200,6829,千附精密,M1500 電機機械,M23H2 電機設備,ML無分,2023/03/29,-0.97,-3.08,-1.21
1201,8027,鈦昇,M1500 電機機械,M23H2 電機設備,ML無分,2023/03/29,1.13,0.94,2.87
1202,1595,川寶,M2328 電子零組件,M23H2 電機設備,ML無分,2023/03/29,0.0,-2.6,-6.09
1203,2360,致茂,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,0.56,4.39,0.0
1204,2404,漢唐,M2331 其他電子業,M23H1 廠辦機電,ML無分,2023/03/29,1.22,-13.21,-9.8
1205,2423,固緯,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,-0.94,1.77,7.85
1206,2464,盟立,M2331 其他電子業,M23H1 廠辦機電,ML無分,2023/03/29,-0.26,-0.92,-3.33
1207,2467,志聖,M2328 電子零組件,M23H2 電機設備,ML無分,2023/03/29,-0.62,-3.22,1.05
1208,2493,揚博,M2328 電子零組件,M23H2 電機設備,ML無分,2023/03/29,2.49,0.56,3.08
1209,3030,德律,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,-0.78,0.63,-0.47
1210,3055,蔚華科,M2329 電子通路業,M23H3 設備通路,ML無分,2023/03/29,0.52,1.74,-12.84
1211,3093,港建*,M2331 其他電子業,M23H3 設備通路,ML無分,2023/03/29,-3.19,-5.72,22.85
1212,3131,弘塑,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,0.17,-8.36,19.17
1213,3219,倚強科,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,-0.36,-0.53,-9.56
1214,3402,漢科,M2331 其他電子業,M23H1 廠辦機電,ML無分,2023/03/29,1.19,0.99,7.68
1215,3413,京鼎,M2324 半導體,M23H2 電機設備,ML無分,2023/03/29,-0.26,-1.27,-5.34
1216,3455,由田,M2326 光電業,M23H2 電機設備,ML無分,2023/03/29,-0.53,-1.27,0.87
1217,3490,單井,M2326 光電業,M23H2 電機設備,ML無分,2023/03/29,0.39,0.59,0.59
1218,3498,陽程,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,-1.42,-7.57,-1.42
1219,3518,柏騰,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,0.0,-0.88,4.42
1220,3535,晶彩科,M2326 光電業,M23H2 電機設備,ML無分,2023/03/29,0.0,-2.2,-7.31
1221,3551,世禾,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,0.33,0.82,-0.81
1222,3563,牧德,M2326 光電業,M23H2 電機設備,ML無分,2023/03/29,1.33,2.7,7.34
1223,3580,友威科,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,-0.5,-1.0,0.17
1224,3581,博磊,M2324 半導體,M23H2 電機設備,ML無分,2023/03/29,0.0,-2.01,-3.95
1225,3583,辛耘,M2324 半導體,M23H2 電機設備,ML無分,2023/03/29,3.58,1.7,7.84
1226,3680,家登,M2324 半導體,M23H2 電機設備,ML無分,2023/03/29,0.27,0.83,24.7
1227,4542,科嶠,M2328 電子零組件,M23H2 電機設備,ML無分,2023/03/29,0.0,-0.93,1.71
1228,5443,均豪,M2326 光電業,M23H2 電機設備,ML無分,2023/03/29,0.69,-1.02,-2.68
1229,5493,三聯,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,0.0,-0.36,9.42
1230,5536,聖暉*,M2331 其他電子業,M23H1 廠辦機電,ML無分,2023/03/29,-0.75,-1.12,3.12
1231,6125,廣運,M2326 光電業,M23H2 電機設備,48.0,2023/03/29,0.0,-2.39,3.62
1232,6139,亞翔,M2331 其他電子業,M23H1 廠辦機電,ML無分,2023/03/29,0.87,-3.62,6.16
1233,6187,萬潤,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,-0.3,-1.76,-7.48
1234,6196,帆宣,M2331 其他電子業,M23H1 廠辦機電,ML無分,2023/03/29,-0.38,0.38,2.34
1235,6208,日揚,M2328 電子零組件,M23H2 電機設備,ML無分,2023/03/29,0.0,1.9,-2.19
1236,6215,和椿,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,1.13,-1.82,-1.47
1237,6234,高僑,M2326 光電業,M23H2 電機設備,ML無分,2023/03/29,-0.61,-1.81,6.1
1238,6438,迅得,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,0.82,-0.8,1.02
1239,6532,瑞耘,M2324 半導體,M23H2 電機設備,ML無分,2023/03/29,0.19,-0.19,-2.93
1240,6613,朋億*,M2331 其他電子業,M23H1 廠辦機電,ML無分,2023/03/29,0.0,-1.96,-1.48
1241,6640,均華,M2324 半導體,M23H2 電機設備,ML無分,2023/03/29,-0.11,-1.01,-5.75
1242,6654,天正國際,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/28,-0.19,-1.12,-5.55
1243,6664,群翊,M2328 電子零組件,M23H2 電機設備,ML無分,2023/03/29,3.23,5.16,10.34
1244,6667,信紘科,M2331 其他電子業,M23H1 廠辦機電,ML無分,2023/03/29,0.15,-1.87,5.07
1245,6691,洋基工程,M2331 其他電子業,M23H1 廠辦機電,ML無分,2023/03/29,-1.26,-5.34,-2.83
1246,6706,惠特,M2326 光電業,M23H2 電機設備,ML無分,2023/03/29,0.21,1.49,0.1
1247,6727,亞泰金屬,M2328 電子零組件,M23H2 電機設備,ML無分,2023/03/29,0.71,-4.72,-0.84
1248,6735,美達科技,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,-1.13,-4.66,-2.54
1249,6788,華景電,M2324 半導體,M23H2 電機設備,ML無分,2023/03/29,-1.02,-2.68,16.47
1250,6823,濾能,M2324 半導體,M23H2 電機設備,ML無分,2023/03/29,-0.61,-0.21,-5.07
1251,6877,鏵友益,M2331 其他電子業,M23H2 電機設備,ML無分,,,,
1252,7556,意德士,M2324 半導體,M23H2 電機設備,ML無分,2023/03/29,1.98,3.21,1.48
1253,8064,東捷,M2326 光電業,M23H2 電機設備,ML無分,2023/03/29,0.76,3.12,11.24
1254,8091,翔名,M2328 電子零組件,M23H2 電機設備,ML無分,2023/03/29,-0.78,1.13,-2.51
1255,8092,建暐,M2331 其他電子業,M23H2 電機設備,ML無分,2023/03/29,1.77,-0.86,-2.95
1256,8383,千附,M2331 其他電子業,M23H1 廠辦機電,ML無分,2023/03/29,-0.94,-1.86,-1.86
1257,4530,宏易,M1500 電機機械,M23KX 其他網通,ML無分,2023/03/29,0.0,-0.15,-1.18
1258,2314,台揚,M2327 通信網路業,M23K2 衛星微波,ML無分,2023/03/29,0.24,-1.74,-5.48
1259,2321,東訊,M2327 通信網路業,M23KX 其他網通,ML無分,2023/03/29,6.32,7.45,12.22
1260,2412,中華電,M2327 通信網路業,M23K3 電信及IDC,32.0,2023/03/29,0.42,0.42,4.35
1261,2424,隴華,M2325 電腦及週邊,M23KX 其他網通,ML無分,2023/03/29,0.22,1.58,1.13
