,st_code,st_name,交易所產業分類,TEJ產業分類,歆凱分組,近一日漲跌％,近一週漲跌％,近一月漲跌％
1680,6195,詩肯,M2900 貿易百貨,M29A9 特殊連鎖,ML無分組,1.2,2.55,3.82
1681,9960,邁達康,M2900 貿易百貨,M29A9 特殊連鎖,ML無分組,-0.49,6.07,12.5
1682,2926,誠品生活,M3200 文化創意業,M29A1 百貨購物中,ML無分組,-0.16,0.63,7.28
1683,1416,廣豐,M9900 其他,M29A1 百貨購物中,ML無分組,0.0,0.0,-1.8
1684,5301,寶得利,M2700 觀光事業,M29B 貿易業,ML無分組,-0.44,0.45,4.17
1685,2906,高林,M2900 貿易百貨,M29B 貿易業,ML無分組,-0.29,0.0,-6.49
1686,2908,特力,M2900 貿易百貨,M29B 貿易業,ML無分組,-0.72,-0.48,3.23
1687,2913,農林,M2900 貿易百貨,M29B 貿易業,12.0,-1.61,-1.39,-2.73
1688,2939,凱羿-KY,M2900 貿易百貨,M29B 貿易業,ML無分組,5.23,5.23,4.11
1689,5902,德記,M2900 貿易百貨,M29B 貿易業,ML無分組,0.28,0.84,-1.77
1690,8433,弘帆,M2900 貿易百貨,M29B 貿易業,ML無分組,-1.41,-4.11,-9.09
1691,2855,統一證,M2800 金融業,M30A 證券,ML無分組,0.0,-1.22,-6.1
1692,6021,美好證,M2800 金融業,M30A 證券,ML無分組,-2.22,5.39,0.0
1693,5864,致和證,M2800 金融業,M30A 證券,ML無分組,-0.72,-1.07,13.06
1694,6005,群益證,M2800 金融業,M30A 證券,ML無分組,-0.41,-0.41,-1.23
1695,6015,宏遠證,M2800 金融業,M30A 證券,ML無分組,1.0,2.11,1.5
1696,6016,康和證,M2800 金融業,M30A 證券,ML無分組,0.0,0.0,-0.46
1697,6020,大展證,M2800 金融業,M30A 證券,ML無分組,0.0,0.0,0.0
1698,6026,福邦證,M2800 金融業,M30C 期貨,ML無分組,-0.95,-1.42,-2.79
1699,6023,元大期,M2800 金融業,M30C 期貨,ML無分組,0.0,0.3,-0.4
1700,6024,群益期,M2800 金融業,M99B 五金及家具,ML無分組,0.0,0.6,6.08
1701,8066,來思達,M2900 貿易百貨,M99B 五金及家具,ML無分組,-0.18,0.54,-0.53
1702,8941,關中,M2900 貿易百貨,M99B 五金及家具,ML無分組,-0.52,-7.1,-5.73
1703,2062,橋椿,M9900 其他,M99B 五金及家具,ML無分組,-0.65,-0.22,-3.18
1704,3557,嘉威,M9900 其他,M99B 五金及家具,ML無分組,-5.25,3.01,3.17
1705,4950,牧東,M9900 其他,M99B 五金及家具,ML無分組,-0.32,-23.96,-27.0
1706,6616,特昇-KY,M9900 其他,M99B 五金及家具,ML無分組,0.35,-2.36,1.76
1707,6629,泰金-KY,M9900 其他,M99B 五金及家具,ML無分組,0.42,-1.25,-1.46
1708,6807,峰源-KY,M9900 其他,M99B 五金及家具,ML無分組,-1.79,6.41,9.6
1709,8426,紅木-KY,M9900 其他,M99B 五金及家具,ML無分組,0.0,4.32,-0.13
1710,8444,綠河-KY,M9900 其他,M99B 五金及家具,ML無分組,-0.59,-1.95,2.45
1711,8464,億豐,M9900 其他,M99B 五金及家具,ML無分組,0.31,0.78,-0.31
1712,8482,商億-KY,M9900 其他,M99B 五金及家具,ML無分組,2.29,3.4,4.25
1713,9911,櫻花,M9900 其他,M99B 五金及家具,ML無分組,0.0,-0.47,-1.7
1714,9924,福興,M9900 其他,M99B 五金及家具,ML無分組,-0.23,0.46,1.98
1715,9934,成霖,M9900 其他,M99B 五金及家具,ML無分組,-1.89,4.02,-1.52
1716,9935,慶豐富,M9900 其他,M99B 五金及家具,ML無分組,0.53,1.9,-2.34
1717,3284,太普高,M9900 其他,M99C 印刷,ML無分組,0.0,1.0,5.57
1718,8401,白紗科,M9900 其他,M99C 印刷,ML無分組,-0.82,1.25,7.06
1719,8481,政伸,M9900 其他,M99C 印刷,ML無分組,-0.35,-1.37,-1.37
1720,8906,花王,M9900 其他,M99C 印刷,ML無分組,-0.55,1.11,-3.19
1721,8921,沈氏,M9900 其他,M99C 印刷,ML無分組,-0.65,0.66,4.44
1722,9929,秋雨,M9900 其他,M99C 印刷,ML無分組,0.22,0.22,-2.58
1723,2616,山隆,M9700 油電燃氣業,M99D1 加油站,ML無分組,-0.15,2.02,5.3
1724,8908,欣雄,M9700 油電燃氣業,M99D2 天然氣,ML無分組,-0.56,-3.28,-1.39
1725,8917,欣泰,M9700 油電燃氣業,M99D2 天然氣,ML無分組,-2.17,-17.34,-19.55
1726,8926,台汽電,M9700 油電燃氣業,M99D3 汽電共生,ML無分組,-1.03,0.23,17.82
1727,8927,北基,M9700 油電燃氣業,M99D1 加油站,ML無分組,-2.45,-2.11,0.0
1728,8931,大汽電,M9700 油電燃氣業,M99D3 汽電共生,ML無分組,-3.84,12.04,32.48
1729,9908,大台北,M9700 油電燃氣業,M99D2 天然氣,ML無分組,-0.16,0.16,0.96
1730,9918,欣天然,M9700 油電燃氣業,M99D2 天然氣,ML無分組,-0.36,-1.19,-2.01
1731,9926,新海,M9700 油電燃氣業,M99D2 天然氣,ML無分組,0.0,0.0,-0.19
1732,9931,欣高,M9700 油電燃氣業,M99D2 天然氣,ML無分組,0.0,-0.25,1.53
1733,9937,全國,M9700 油電燃氣業,M99D1 加油站,ML無分組,-1.59,0.81,4.38
1734,6806,森崴能源,M9900 其他,M99D4 電廠,ML無分組,-1.58,-1.36,0.0
1735,6869,雲豹能源,M9900 其他,M99D4 電廠,ML無分組,-3.29,-4.61,
1736,6596,寬宏藝術,M3200 文化創意業,M99E 廣告業,ML無分組,-0.66,0.55,-0.76
1737,8923,時報,M3200 文化創意業,M99F 平媒電子報,ML無分組,0.0,3.19,-2.1
1738,6240,松崗,M9900 其他,M99F 平媒電子報,ML無分組,-2.11,13.45,25.07
1739,6184,大豐電,M9900 其他,M99G 有線電視,ML無分組,-0.4,-0.99,1.42
1740,6464,台數科,M9900 其他,M99G 有線電視,ML無分組,0.34,-0.22,-0.55
1741,4806,昇華,M3200 文化創意業,M99H 電視廣播,ML無分組,0.0,-1.61,-12.86
1742,6101,寬魚國際,M3200 文化創意業,M99H 電視廣播,ML無分組,9.31,16.28,16.12
1743,8450,霹靂,M3200 文化創意業,M99H 電視廣播,ML無分組,-1.55,-0.2,-7.8
1744,8487,愛爾達,M3200 文化創意業,M99H 電視廣播,ML無分組,,,
1745,6625,必應,M9900 其他,M99H 電視廣播,ML無分組,-1.03,3.9,1.59
1746,9928,中視,M9900 其他,M99H 電視廣播,ML無分組,-1.07,0.27,-4.38
1747,9917,中保科,M9900 其他,M99I 保全業,ML無分組,0.0,1.48,1.98
1748,9925,新保,M9900 其他,M99I 保全業,ML無分組,-0.12,-0.37,-0.98
1749,9950,萬國通,M1300 塑膠工業,M99K 鞋及旅行箱,ML無分組,2.56,2.56,-11.11
1750,8429,金麗-KY,M2900 貿易百貨,M99K 鞋及旅行箱,ML無分組,-0.97,-0.49,-5.96
1751,8443,阿瘦,M2900 貿易百貨,M99K 鞋及旅行箱,ML無分組,-0.44,0.89,-1.73
1752,6768,志強-KY,M9900 其他,M99K 鞋及旅行箱,ML無分組,-0.71,0.72,-3.18
1753,8442,威宏-KY,M9900 其他,M99K 鞋及旅行箱,ML無分組,-3.62,-1.39,9.66
1754,9802,鈺齊-KY,M9900 其他,M99K 鞋及旅行箱,ML無分組,-0.76,1.55,-4.03
1755,9904,寶成,M9900 其他,M99K 鞋及旅行箱,ML無分組,-0.81,-0.48,-8.33
1756,9910,豐泰,M9900 其他,M99K 鞋及旅行箱,3.0,-0.78,3.25,2.97
1757,1785,光洋科,M2331 其他電子業,M99L1 貴金屬回收,ML無分組,-1.36,-0.95,-1.62
1758,3663,鑫科,M2331 其他電子業,M99L1 貴金屬回收,ML無分組,-2.29,-2.92,0.0
1759,5205,中茂,M2331 其他電子業,M99L2 廢棄物處理,ML無分組,1.1,-3.41,-4.29
1760,6581,鋼聯,M9900 其他,M99L2 廢棄物處理,ML無分組,0.0,-0.5,-4.31
1761,6624,萬年清,M9900 其他,M99L2 廢棄物處理,ML無分組,0.83,-1.39,1.31
1762,6803,崑鼎,M9900 其他,M99L2 廢棄物處理,ML無分組,0.37,0.18,0.93
1763,8341,日友,M9900 其他,M99L2 廢棄物處理,ML無分組,-1.8,-0.91,-0.61
1764,8390,金益鼎,M9900 其他,M99L1 貴金屬回收,ML無分組,-1.54,-4.11,0.92
1765,8422,可寧衛,M9900 其他,M99L2 廢棄物處理,ML無分組,-1.33,-0.53,-1.33
1766,8435,鉅邁,M9900 其他,M99L2 廢棄物處理,ML無分組,0.0,0.16,2.44
1767,8438,昶昕,M9900 其他,M99L2 廢棄物處理,ML無分組,-0.8,0.61,-2.76
1768,8440,綠電,M9900 其他,M99L1 貴金屬回收,ML無分組,-3.66,-4.36,2.79
1769,8473,山林水,M9900 其他,M99L2 廢棄物處理,ML無分組,-0.83,-4.81,-5.41
1770,8476,台境,M9900 其他,M99L2 廢棄物處理,ML無分組,-2.06,-0.9,-7.78
1771,9955,佳龍,M9900 其他,M99L1 貴金屬回收,ML無分組,-1.17,-4.88,20.14
1772,4712,南璋,M1200 食品工業,M99ZA3 漁業,ML無分組,1.69,-2.64,-3.23
1773,8462,柏文,M2700 觀光事業,M99ZX 其他服務業,ML無分組,-1.41,-3.79,-1.76
1774,4807,日成-KY,M2900 貿易百貨,M99ZC 其他製造業,ML無分組,0.0,-0.97,-6.83
1775,6294,智基,M3200 文化創意業,M99ZX 其他服務業,ML無分組,0.0,5.86,7.8
1776,8446,華研,M3200 文化創意業,M99ZX 其他服務業,ML無分組,-0.11,-0.79,1.15
1777,1516,川飛,M9900 其他,M99ZC 其他製造業,ML無分組,-0.97,-1.21,-0.73
1778,2443,昶虹,M9900 其他,M99ZC 其他製造業,ML無分組,0.34,0.34,1.38
1779,2496,卓越,M9900 其他,M99ZX 其他服務業,ML無分組,0.19,1.76,0.97
1780,4536,拓凱,M9900 其他,M99ZC 其他製造業,ML無分組,-1.17,3.93,-4.51
1781,5481,新華,M9900 其他,M99ZX 其他服務業,ML無分組,0.0,0.8,1.2
1782,6655,科定,M9900 其他,M99ZC 其他製造業,ML無分組,-0.38,-0.38,1.95
1783,6670,復盛應用,M9900 其他,M99Z2 高爾夫用品,ML無分組,0.22,-1.49,-6.84
1784,6671,三能-KY,M9900 其他,M99ZC 其他製造業,ML無分組,0.76,-0.13,-0.25
1785,6721,信實,M9900 其他,M99ZX 其他服務業,ML無分組,-0.39,1.98,0.78
1786,6804,明係,M9900 其他,M99Z1 自行健行車,ML無分組,-0.52,1.76,6.06
1787,8033,雷虎,M9900 其他,M99ZC 其他製造業,ML無分組,-9.86,-2.34,8.53
1788,8420,明揚,M9900 其他,M99Z2 高爾夫用品,ML無分組,-3.17,-3.48,-2.03
1789,8437,大地-KY,M9900 其他,M99ZX 其他服務業,ML無分組,-1.27,-2.9,6.85
1790,8467,波力-KY,M9900 其他,M99ZC 其他製造業,ML無分組,-1.17,0.34,6.86
1791,8489,三貝德,M9900 其他,M99ZX 其他服務業,ML無分組,-1.58,0.2,-0.8
1792,8924,大田,M9900 其他,M99Z2 高爾夫用品,65.0,-0.74,-0.37,3.08
1793,8928,鉅明,M9900 其他,M99Z2 高爾夫用品,ML無分組,-1.39,-2.01,-12.72
1794,8933,愛地雅,M9900 其他,M99Z1 自行健行車,ML無分組,-1.52,-4.07,-17.25
1795,8938,明安,M9900 其他,M99Z2 高爾夫用品,65.0,-1.83,-1.83,-4.04
1796,9902,台火,M9900 其他,M99ZC 其他製造業,ML無分組,-0.4,-0.8,-7.09
1797,9914,美利達,M9900 其他,M99Z1 自行健行車,66.0,1.79,4.6,-5.28
1798,9921,巨大,M9900 其他,M99Z1 自行健行車,66.0,-0.86,1.17,-14.74
