,代號,名稱,交易所主產業代碼,交易所子產業代碼,TEJ主產業代碼,TEJ子產業代碼,new_industry,minor_industry,industry_title
1273,6152,百一,M2300,M2327,23K,23K2,通訊設備,通訊設備,通訊設備:通訊設備類
1274,6153,嘉聯益,M2300,M2328,23B,23B2C,主機板,軟板,主機板:軟板類
1275,6154,順發,M2300,M2329,23T,23T1,資訊通路,3C通路,資訊通路:3C通路類
1276,6155,鈞寶,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1277,6156,松上,M2300,M2328,23B,23B2D,主機板,PCB,主機板:PCB類
1278,6158,禾昌,M2300,M2328,23D,23D2,電子零組件,連接器,電子零組件:連接器類
1279,6160,欣技,M2300,M2325,23B,23B5B,主機板,工業電腦,主機板:工業電腦類
1280,6161,捷波,M2300,M2325,23B,23B4A,主機板,繪圖卡,主機板:繪圖卡類
1281,6163,華電網,M2300,M2327,23K,23K1,通訊設備,手機,通訊設備:手機類
1282,6164,華興,M2300,M2326,23C,23C6C,光電/ IO,封裝及應用,光電/ IO:封裝及應用類
1283,6165,浪凡,M9900,M9900,23K,23K4,通訊設備,網路服務,通訊設備:網路服務類
1284,6166,凌華,M2300,M2325,23B,23B5B,主機板,工業電腦,主機板:工業電腦類
1285,6167,久正,M2300,M2326,23C,23C8D,光電/ IO,LCD-其他,光電/ IO:LCD-其他類
1286,6168,宏齊,M2300,M2326,23C,23C6C,光電/ IO,封裝及應用,光電/ IO:封裝及應用類
1287,6169,昱泉,M3200,M3200,23X,23X2,軟體服務,應用軟體,軟體服務:應用軟體類
1288,6170,統振,M2300,M2327,23T,23TZ,資訊通路,通路,資訊通路:通路類
1289,6171,大城地產,M2500,M2500,25A,25A,建設,,建設類
1290,6173,信昌電,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1291,6174,安碁,M2300,M2328,23D,23D6,電子零組件,石英元件,電子零組件:石英元件類
1292,6175,立敦,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1293,6176,瑞儀,M2300,M2326,23C,23C8B,光電/ IO,背光模組,光電/ IO:背光模組類
1294,6177,達麗,M2500,M2500,25A,25A,建設,,建設類
1295,6179,亞通,M9900,M9900,25C,25C,工程承攬,,工程承攬類
1296,6180,橘子,M3200,M3200,23X,23X2,軟體服務,應用軟體,軟體服務:應用軟體類
1297,6182,合晶,M2300,M2324,23G,23G3C,半導體,晶圓材料,半導體:晶圓材料類
1298,6183,關貿,M2300,M2330,23K,23K4,通訊設備,網路服務,通訊設備:網路服務類
1299,6184,大豐電,M9900,M9900,99G,99G,有線電視,,有線電視類
1300,6185,幃翔,M2300,M2328,23D,23D2,電子零組件,連接器,電子零組件:連接器類
1301,6186,新潤,M2500,M2500,25A,25A,建設,,建設類
1302,6187,萬潤,M2300,M2331,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1303,6188,廣明,M2300,M2325,23C,23C3,光電/ IO,PC週邊,光電/ IO:PC週邊類
1304,6189,豐藝,M2300,M2329,23T,23T2,資訊通路,零組件代理,資訊通路:零組件代理類
1305,6190,萬泰科,M2300,M2327,23D,23D2,電子零組件,連接器,電子零組件:連接器類
1306,6191,精成科,M2300,M2328,23B,23B2B,主機板,PCB 組裝,主機板:PCB 組裝類
1307,6192,巨路,M2300,M2331,23T,23T2,資訊通路,零組件代理,資訊通路:零組件代理類
1308,6194,育富,M2300,M2328,23B,23B2D,主機板,PCB,主機板:PCB類
1309,6195,詩肯,M2900,M2900,29A,29A9,百貨批發,特殊連鎖,百貨批發:特殊連鎖類
1310,6196,帆宣,M2300,M2331,23H,23H1,電子設備,廠辦機電,電子設備:廠辦機電類
1311,6197,佳必琪,M2300,M2328,23D,23D2,電子零組件,連接器,電子零組件:連接器類
1312,6198,瑞築,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1313,6199,天品,M9900,M9900,25E,25E,靈骨塔業,,靈骨塔業類
1314,6201,亞弘電,M2300,M2331,23U,23U2,消費性電子,音響設備,消費性電子:音響設備類
1315,6202,盛群,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1316,6203,海韻電,M2300,M2328,23D,23D3,電子零組件,電源供應器,電子零組件:電源供應器類
1317,6204,艾華,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1318,6205,詮欣,M2300,M2328,23D,23D2,電子零組件,連接器,電子零組件:連接器類
1319,6206,飛捷,M2300,M2325,23B,23B5A,主機板,POS,主機板:POS類
1320,6207,雷科,M2300,M2328,23D,23D9D,電子零組件,其他零組件,電子零組件:其他零組件類
1321,6208,日揚,M2300,M2328,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1322,6209,今國光,M2300,M2326,23U,23U1,消費性電子,照相機,消費性電子:照相機類
1323,6210,慶生,M2300,M2328,23B,23B2D,主機板,PCB,主機板:PCB類
1324,6212,理銘,M2500,M2500,25A,25A,建設,,建設類
1325,6213,聯茂,M2300,M2328,23B,23B3A,主機板,銅箔基板,主機板:銅箔基板類
1326,6214,精誠,M2300,M2330,23X,23X1,軟體服務,系統整合,軟體服務:系統整合類
1327,6215,和椿,M2300,M2331,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1328,6216,居易,M2300,M2327,23E,230,網路設備,,網路設備類
1329,6217,中探針,M2300,M2328,23B,23B3X,主機板,PCB上-其他,主機板:PCB上-其他類
1330,6218,豪勉,M2300,M2327,23X,23X1,軟體服務,系統整合,軟體服務:系統整合類
1331,6219,富旺,M2500,M2500,25A,25A,建設,,建設類
1332,6220,岳豐,M2300,M2328,23D,23D2,電子零組件,連接器,電子零組件:連接器類
1333,6221,晉泰,M2300,M2330,23X,23X1,軟體服務,系統整合,軟體服務:系統整合類
1334,6222,上揚,M2300,M2326,23C,23C6C,光電/ IO,封裝及應用,光電/ IO:封裝及應用類
1335,6223,旺矽,M2300,M2324,23B,23B2D,主機板,PCB,主機板:PCB類
1336,6224,聚鼎,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1337,6225,天瀚,M2300,M2326,23U,23UZ,消費性電子,消費性電子,消費性電子:消費性電子類
1338,6226,光鼎,M2300,M2326,23C,23C6C,光電/ IO,封裝及應用,光電/ IO:封裝及應用類
1339,6227,茂綸,M2300,M2329,23T,23T2,資訊通路,零組件代理,資訊通路:零組件代理類
1340,6228,全譜,M2300,M2325,23C,23C2,光電/ IO,掃瞄器,光電/ IO:掃瞄器類
1341,6229,研通,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1342,6230,尼得科超眾,M2300,M2325,23D,23D9B,電子零組件,散熱零組件,電子零組件:散熱零組件類
1343,6231,系微,M2300,M2330,23X,23X9,軟體服務,其他軟體,軟體服務:其他軟體類
1344,6233,旺玖,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1345,6234,高僑,M2300,M2326,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1346,6235,華孚,M2300,M2325,23D,23D4,電子零組件,機殼,電子零組件:機殼類
1347,6236,康呈,M9900,M9900,17C,17C2,藥,機能性食品,藥:機能性食品類
1348,6237,驊訊,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1349,6239,力成,M2300,M2324,23G,23G2,半導體,IC封測,半導體:IC封測類
1350,6240,松崗,M9900,M9900,99F,99F,平媒電子報,,平媒電子報類
1351,6241,易通展,M2300,M2327,23E,230,網路設備,,網路設備類
1352,6242,立康,M1700,M1722,17C,17C2,藥,機能性食品,藥:機能性食品類
1353,6243,迅杰,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1354,6244,茂迪,M2300,M2326,23C,23C7C,光電/ IO,太陽能電池,光電/ IO:太陽能電池類
1355,6245,立端,M2300,M2327,23B,23B5B,主機板,工業電腦,主機板:工業電腦類
1356,6246,臺龍,M2300,M2326,23C,23C8B,光電/ IO,背光模組,光電/ IO:背光模組類
1357,6248,沛波,M2000,M2000,20A,20A2,金屬基本,鋼筋,金屬基本:鋼筋類
1358,6257,矽格,M2300,M2324,23G,23G2,半導體,IC封測,半導體:IC封測類
1359,6259,百徽,M2300,M2328,23T,23T2,資訊通路,零組件代理,資訊通路:零組件代理類
1360,6261,久元,M2300,M2324,23G,23G2,半導體,IC封測,半導體:IC封測類
1361,6263,普萊德,M2300,M2327,23E,2300,網路設備,,網路設備類
1362,6264,富裔,M2500,M2500,25A,25A,建設,,建設類
1363,6265,方土昶,M2300,M2329,23T,23T2,資訊通路,零組件代理,資訊通路:零組件代理類
1364,6266,泰詠,M2300,M2328,23B,23B2B,主機板,PCB 組裝,主機板:PCB 組裝類
1365,6269,台郡,M2300,M2328,23B,23B2C,主機板,軟板,主機板:軟板類
1366,6270,倍微,M2300,M2329,23T,23T2,資訊通路,零組件代理,資訊通路:零組件代理類
1367,6271,同欣電,M2300,M2324,23D,23D1,電子零組件,二極體整流,電子零組件:二極體整流類
1368,6274,台燿,M2300,M2328,23B,23B3A,主機板,銅箔基板,主機板:銅箔基板類
1369,6275,元山,M2300,M2328,23D,23D9B,電子零組件,散熱零組件,電子零組件:散熱零組件類
1370,6276,安鈦克,M2300,M2325,23D,23D3,電子零組件,電源供應器,電子零組件:電源供應器類
1371,6277,宏正,M2300,M2325,23C,23C3,光電/ IO,PC週邊,光電/ IO:PC週邊類
1372,6278,台表科,M2300,M2326,23B,23B2B,主機板,PCB 組裝,主機板:PCB 組裝類
1373,6279,胡連,M2300,M2328,15D,15D,汽車組件,,汽車組件類
1374,6281,全國電,M2300,M2329,23T,23T1,資訊通路,3C通路,資訊通路:3C通路類
1375,6282,康舒,M2300,M2328,23D,23D3,電子零組件,電源供應器,電子零組件:電源供應器類
1376,6283,淳安,M2300,M2331,23C,23C3,光電/ IO,PC週邊,光電/ IO:PC週邊類
1377,6284,佳邦,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1378,6285,啟碁,M2300,M2327,23K,23K2,通訊設備,通訊設備,通訊設備:通訊設備類
1379,6287,元隆,M2300,M2324,23G,23G1A,半導體,晶圓代工,半導體:晶圓代工類
1380,6288,聯嘉,M2200,M2200,23C,23C6C,光電/ IO,封裝及應用,光電/ IO:封裝及應用類
1381,6290,良維,M2300,M2328,23D,23D2,電子零組件,連接器,電子零組件:連接器類
1382,6291,沛亨,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1383,6292,迅德,M2300,M2328,23D,23D3,電子零組件,電源供應器,電子零組件:電源供應器類
1384,6294,智基,M3200,M3200,99Z,99ZX,其他,其他服務,其他:其他服務類
1385,6404,通訊-KY,M2300,M2330,23K,23K4,通訊設備,網路服務,通訊設備:網路服務類
1386,6405,悅城,M2300,M2326,23C,23C8C,光電/ IO,LCD 原料,光電/ IO:LCD 原料類
1387,6409,旭隼,M2300,M2331,23D,23D3,電子零組件,電源供應器,電子零組件:電源供應器類
1388,6411,晶焱,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1389,6412,群電,M2300,M2328,23D,23D3,電子零組件,電源供應器,電子零組件:電源供應器類
1390,6414,樺漢,M2300,M2325,23B,23B5B,主機板,工業電腦,主機板:工業電腦類
1391,6415,矽力*-KY,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1392,6416,瑞祺電通,M2300,M2327,23E,230,網路設備,,網路設備類
1393,6417,韋僑,M2300,M2327,23K,23K2,通訊設備,通訊設備,通訊設備:通訊設備類
1394,6418,詠昇,M2300,M2328,23D,23D2,電子零組件,連接器,電子零組件:連接器類
1395,6419,京晨科,M2300,M2326,23C,23C9,光電/ IO,監控系統,光電/ IO:監控系統類
1396,6425,易發,M1500,M1500,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1397,6426,統新,M2300,M2327,23K,23K6,通訊設備,光纖通訊,通訊設備:光纖通訊類
1398,6431,光麗-KY,M1700,M1722,17Z,17Z,其他化學,,其他化學類
1399,6432,今展科,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1400,6435,大中,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1401,6438,迅得,M2300,M2331,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1402,6441,廣錠,M2300,M2325,23D,23D7,電子零組件,3C二次電池,電子零組件:3C二次電池類
1403,6442,光聖,M2300,M2327,23K,23K6,通訊設備,光纖通訊,通訊設備:光纖通訊類
1404,6443,元晶,M2300,M2326,23C,23C7C,光電/ IO,太陽能電池,光電/ IO:太陽能電池類
1405,6446,藥華藥,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1406,6449,鈺邦,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1407,6451,訊芯-KY,M2300,M2324,23G,23G2,半導體,IC封測,半導體:IC封測類
1408,6456,GIS-KY,M2300,M2326,23C,23C8E,光電/ IO,觸控面板,光電/ IO:觸控面板類
1409,6457,紘康,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1410,6461,益得,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1411,6462,神盾,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1412,6464,台數科,M9900,M9900,99G,99G,有線電視,,有線電視類
1413,6465,威潤,M2300,M2327,23K,23K5,通訊設備,衛星通訊,通訊設備:衛星通訊類
1414,6469,大樹,M1700,M1722,17X,17X,藥局,,藥局類
1415,6470,宇智,M2300,M2327,23E,230,網路設備,,網路設備類
1416,6472,保瑞,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1417,6477,安集,M2300,M2326,23C,23C7D,光電/ IO,太陽能模組,光電/ IO:太陽能模組類
1418,6482,弘煜科,M3200,M3200,23X,23X2,軟體服務,應用軟體,軟體服務:應用軟體類
1419,6485,點序,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1420,6486,互動,M2300,M2327,23K,23K1,通訊設備,手機,通訊設備:手機類
1421,6488,環球晶,M2300,M2324,23G,23G3C,半導體,晶圓材料,半導體:晶圓材料類
1422,6491,晶碩,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1423,6492,生華科,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1424,6494,九齊,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1425,6496,科懋,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1426,6499,益安,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1427,6504,南六,M9900,M9900,14F,14F,不織布,,不織布類
1428,6505,台塑化,M9700,M9700,13C,13C,輕油製解,,輕油製解類
1429,6506,雙邦,M1400,M1400,17F,17F,樹脂,,樹脂類
1430,6508,惠光,M3300,M3300,17C,17C3,藥,農藥肥料,藥:農藥肥料類
1431,6509,聚和,M1700,M1721,17Z,17Z,其他化學,,其他化學類
1432,6510,精測,M2300,M2324,23B,23B2D,主機板,PCB,主機板:PCB類
1433,6512,啟發電,M2300,M2331,23D,23D9D,電子零組件,其他零組件,電子零組件:其他零組件類
1434,6514,芮特-KY,M2300,M2327,23K,23K2,通訊設備,通訊設備,通訊設備:通訊設備類
1435,6515,穎崴,M2300,M2324,23B,23B3X,主機板,PCB上-其他,主機板:PCB上-其他類
1436,6516,勤崴國際,M2300,M2330,23K,23K5,通訊設備,衛星通訊,通訊設備:衛星通訊類
1437,6517,保勝光學,M2300,M2326,23U,23U1,消費性電子,照相機,消費性電子:照相機類
1438,6523,達爾膚,M1700,M1722,17Z,17Z,其他化學,,其他化學類
1439,6525,捷敏-KY,M2300,M2324,23G,23G2,半導體,IC封測,半導體:IC封測類
1440,6526,達發,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1441,6527,明達醫,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1442,6530,創威,M2300,M2327,23K,23K6,通訊設備,光纖通訊,通訊設備:光纖通訊類
1443,6531,愛普*,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1444,6532,瑞耘,M2300,M2324,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1445,6533,晶心科,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1446,6535,順藥,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1447,6538,倉和,M2300,M2328,23C,23C7F,光電/ IO,其他太陽能,光電/ IO:其他太陽能類
1448,6541,泰福-KY,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1449,6542,隆中,M3200,M3200,23X,23X2,軟體服務,應用軟體,軟體服務:應用軟體類
1450,6546,正基,M2300,M2327,23K,23K2,通訊設備,通訊設備,通訊設備:通訊設備類
1451,6547,高端疫苗,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1452,6548,長科*,M2300,M2324,23G,23G4,半導體,IC導線架,半導體:IC導線架類
1453,6550,北極星藥業-KY,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1454,6552,易華電,M2300,M2324,23B,23B2C,主機板,軟板,主機板:軟板類
1455,6556,勝品,M2300,M2326,23C,23C9,光電/ IO,監控系統,光電/ IO:監控系統類
1456,6558,興能高,M2300,M2331,23D,23D7,電子零組件,3C二次電池,電子零組件:3C二次電池類
1457,6560,欣普羅,M2300,M2326,23C,23C9,光電/ IO,監控系統,光電/ IO:監控系統類
1458,6561,是方,M2300,M2327,23K,23K3,通訊設備,電信業,通訊設備:電信業類
1459,6568,宏觀,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1460,6569,醫揚,M1700,M1722,23B,23B5B,主機板,工業電腦,主機板:工業電腦類
1461,6570,維田,M2300,M2325,23B,23B5B,主機板,工業電腦,主機板:工業電腦類
1462,6573,虹揚-KY,M2300,M2324,23D,23D1,電子零組件,二極體整流,電子零組件:二極體整流類
1463,6574,霈方,M1700,M1722,17Z,17Z,其他化學,,其他化學類
1464,6576,逸達,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1465,6577,勁豐,M2300,M2325,23B,23B5B,主機板,工業電腦,主機板:工業電腦類
1466,6578,達邦蛋白,M3300,M3300,12B,12B,油脂飼料,,油脂飼料類
1467,6579,研揚,M2300,M2325,23B,23B5B,主機板,工業電腦,主機板:工業電腦類
1468,6581,鋼聯,M9900,M9900,99L,99L2,,廢棄物處理,廢棄物處理類
1469,6582,申豐,M2100,M2100,21C,21C,橡膠原料,,橡膠原料類
1470,6584,南俊國際,M2300,M2328,15A,15A2,機械業,模具零件,機械業:模具零件類
1471,6585,鼎基,M9900,M9900,17F,17F,樹脂,,樹脂類
1472,6588,東典光電,M2300,M2327,23K,23K6,通訊設備,光纖通訊,通訊設備:光纖通訊類
1473,6589,台康生技,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1474,6590,普鴻,M2300,M2330,23X,23X1,軟體服務,系統整合,軟體服務:系統整合類
1475,6591,動力-KY,M2300,M2325,23D,23D9B,電子零組件,散熱零組件,電子零組件:散熱零組件類
1476,6592,和潤企業,M9900,M9900,28K,28K,租賃業,,租賃業類
1477,6593,台灣銘板,M2300,M2330,23Z,23Z,其他電子,,其他電子類
1478,6594,展匯科,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1479,6596,寬宏藝術,M3200,M3200,99E,99E,廣告業,,廣告業類
1480,6598,ABC-KY,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1481,6603,富強鑫,M1500,M1500,15A,15A1,機械業,工具機,機械業:工具機類
1482,6605,帝寶,M2200,M2200,15D,15D,汽車組件,,汽車組件類
1483,6606,建德工業,M1500,M1500,15A,15A1,機械業,工具機,機械業:工具機類
1484,6609,瀧澤科,M1500,M1500,15A,15A1,機械業,工具機,機械業:工具機類
1485,6612,奈米醫材,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1486,6613,朋億*,M2300,M2331,23H,23H1,電子設備,廠辦機電,電子設備:廠辦機電類
1487,6615,慧智,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1488,6616,特昇-KY,M9900,M9900,99B,99B,家用五金及家具,,家用五金及家具類
1489,6624,萬年清,M9900,M9900,99L,99L2,,廢棄物處理,廢棄物處理類
1490,6625,必應,M9900,M9900,99H,99H,電視廣播,,電視廣播類
1491,6629,泰金-KY,M9900,M9900,99B,99B,家用五金及家具,,家用五金及家具類
1492,6640,均華,M2300,M2324,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1493,6641,基士德-KY,M9900,M9900,15Z,15Z,其他電製品,,其他電製品類
1494,6642,富致,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1495,6643,M31,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1496,6649,台生材,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1497,6651,全宇昕,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1498,6654,天正國際,M2300,M2331,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1499,6655,科定,M9900,M9900,99Z,99ZC,其他,其他製造業,其他:其他製造業類
1500,6657,華安,M1700,M1722,17C,17C1,藥,西藥,藥:西藥類
1501,6661,威健生技,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1502,6662,樂斯科,M1700,M1722,17H,17H,生物科技,,生物科技類
1503,6664,群翊,M2300,M2328,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1504,6666,羅麗芬-KY,M1700,M1722,17Z,17Z,其他化學,,其他化學類
1505,6667,信紘科,M2300,M2331,23H,23H1,電子設備,廠辦機電,電子設備:廠辦機電類
1506,6668,中揚光,M2300,M2326,23U,23U1,消費性電子,照相機,消費性電子:照相機類
1507,6669,緯穎,M2300,M2325,23A,23A2,PC系統,NB,PC系統:NB類
1508,6670,復盛應用,M9900,M9900,99Z,99Z2,其他,高爾夫球頭,其他:高爾夫球頭類
1509,6671,三能-KY,M9900,M9900,99Z,99ZC,其他,其他製造業,其他:其他製造業類
1510,6672,騰輝電子-KY,M2300,M2328,23B,23B3A,主機板,銅箔基板,主機板:銅箔基板類
1511,6674,鋐寶科技,M2300,M2327,23E,230,網路設備,,網路設備類
1512,6679,鈺太,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1513,6680,鑫創電子,M2300,M2325,23B,23B5B,主機板,工業電腦,主機板:工業電腦類
1514,6683,雍智科技,M2300,M2324,23B,23B2A,主機板,IC載板,主機板:IC載板類
1515,6684,安格,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1516,6689,伊雲谷,M2300,M2331,23K,23K4,通訊設備,網路服務,通訊設備:網路服務類
1517,6690,安碁資訊,M2300,M2330,23X,23X1,軟體服務,系統整合,軟體服務:系統整合類
1518,6691,洋基工程,M2300,M2331,23H,23H1,電子設備,廠辦機電,電子設備:廠辦機電類
1519,6693,廣閎科,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1520,6695,芯鼎,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1521,6697,東捷資訊,M2300,M2330,23X,23X1,軟體服務,系統整合,軟體服務:系統整合類
1522,6698,旭暉應材,M2300,M2331,23C,23C8C,光電/ IO,LCD 原料,光電/ IO:LCD 原料類
1523,6703,軒郁,M1700,M1722,17Z,17Z,其他化學,,其他化學類
1524,6706,惠特,M2300,M2326,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1525,6708,天擎,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1526,6712,長聖,M1700,M1722,17H,17H,生物科技,,生物科技類
1527,6715,嘉基,M2300,M2328,23D,23D2,電子零組件,連接器,電子零組件:連接器類
1528,6716,應廣,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1529,6719,力智,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1530,6721,信實,M9900,M9900,99Z,99ZX,其他,其他服務,其他:其他服務類
1531,6727,亞泰金屬,M2300,M2328,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1532,6728,上洋,M2900,M2900,15C,15C1,家電製品,家電,家電製品:家電類
1533,6732,昇佳電子,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1534,6733,博晟生醫,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1535,6735,美達科技,M2300,M2331,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1536,6741,91APP*-KY,M3400,M3400,23K,23K4,通訊設備,網路服務,通訊設備:網路服務類
1537,6743,安普新,M2300,M2331,23U,23U2,消費性電子,音響設備,消費性電子:音響設備類
1538,6747,亨泰光,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1539,6751,智聯服務,M2300,M2330,23X,23X1,軟體服務,系統整合,軟體服務:系統整合類
1540,6752,叡揚,M2300,M2330,23X,23X9,軟體服務,其他軟體,軟體服務:其他軟體類
1541,6753,龍德造船,M2600,M2600,22B,22B1,機車船製造,船舶製造,機車船製造:船舶製造類
1542,6754,匯僑設計,M9900,M9900,25C,25C,工程承攬,,工程承攬類
1543,6756,威鋒電子,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1544,6757,台灣虎航,M2600,M2600,26D,26D,空運業,,空運業類
1545,6761,穩得,M2300,M2328,23T,23TZ,資訊通路,通路,資訊通路:通路類
1546,6762,達亞,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1547,6763,綠界科技,M3400,M3400,23X,23X9,軟體服務,其他軟體,軟體服務:其他軟體類
1548,6767,台微醫,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1549,6768,志強-KY,M9900,M9900,99K,99K,鞋及旅行箱,,鞋及旅行箱類
1550,6770,力積電,M2300,M2324,23G,23G1A,半導體,晶圓代工,半導體:晶圓代工類
1551,6776,展碁國際,M2300,M2329,23T,23T1,資訊通路,3C通路,資訊通路:3C通路類
1552,6781,AES-KY,M2300,M2328,23D,23D7,電子零組件,3C二次電池,電子零組件:3C二次電池類
1553,6782,視陽,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1554,6788,華景電,M2300,M2324,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1555,6789,采鈺,M2300,M2324,23G,23G6,半導體,IC光罩,半導體:IC光罩類
1556,6790,永豐實,M1900,M1900,19A,19A,造紙,,造紙類
1557,6791,虎門科技,M2300,M2330,23X,23X9,軟體服務,其他軟體,軟體服務:其他軟體類
1558,6792,詠業,M2300,M2327,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1559,6796,晉弘,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1560,6797,圓點奈米,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
1561,6799,來頡,M2300,M2324,23G,23G5,半導體,IC設計,半導體:IC設計類
1562,6803,崑鼎,M9900,M9900,99L,99L2,,廢棄物處理,廢棄物處理類
1563,6804,明係,M9900,M9900,99Z,99Z1,其他,自行健行車,其他:自行健行車類
1564,6806,森崴能源,M9900,M9900,99D,99D4,公用事業,電廠,公用事業:電廠類
1565,6807,峰源-KY,M9900,M9900,99B,99B,家用五金及家具,,家用五金及家具類
1566,6811,宏碁資訊,M2300,M2330,23K,23K4,通訊設備,網路服務,通訊設備:網路服務類
1567,6821,聯寶,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1568,6823,濾能,M2300,M2324,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1569,6829,千附精密,M1500,M1500,23H,23H2,電子設備,電機設備,電子設備:電機設備類
1570,6830,汎銓,M2300,M2331,23Z,23Z,其他電子,,其他電子類
1571,6834,天二科技,M2300,M2328,23D,23D5,電子零組件,被動元件,電子零組件:被動元件類
1572,6835,圓裕,M2300,M2328,23B,23B2C,主機板,軟板,主機板:軟板類
1573,6840,東研信超,M2300,M2331,23Z,23Z,其他電子,,其他電子類
1574,6841,長佳智能,M1700,M1722,17G,17G,醫療耗材,,醫療耗材類
