,st_code,st_name,rev_period,rev,Year,month,mom,yoy,yoy年成長大於10,yoy成長,yoy衰退,yoy近五月大於10,yoy連續大於10,yoy近五月成長,yoy連續成長,yoy近五月衰退,yoy連續衰退
20052,1781,合世,* 2023/02,41701.0,2023,02,-0.27962617468214485,0.3243,0,1,0,0.0,0,2.0,1,3.0,0
20149,1783,和康生,* 2023/02,40054.0,2023,02,0.13941911074445992,-0.0172,0,0,1,0.0,0,2.0,0,3.0,2
20246,1784,訊聯,* 2023/02,71718.0,2023,02,-0.10840647455182874,0.1172,0,1,0,0.0,0,3.0,1,2.0,0
20343,1785,光洋科,* 2023/02,1454974.0,2023,02,-0.38569889926253,-0.215,0,1,0,0.0,0,3.0,1,2.0,0
20440,1786,科妍,* 2023/02,28328.0,2023,02,-0.3289747962857684,0.2136,0,0,1,0.0,0,1.0,0,4.0,1
20536,1788,杏昌,* 2023/02,333002.0,2023,02,-0.12058479439501615,0.4054,0,1,0,0.0,0,2.0,1,3.0,0
20632,1789,神隆,* 2023/02,240286.0,2023,02,0.03905212860262481,0.2489,0,1,0,0.0,0,3.0,1,2.0,0
20728,1795,美時,* 2023/02,1071262.0,2023,02,-0.033200667839898924,0.0411,0,0,1,0.0,0,3.0,0,2.0,1
20825,1796,金穎生技,* 2023/02,42992.0,2023,02,-0.1811515532445765,0.0807,0,1,0,0.0,0,3.0,2,2.0,0
20922,1799,易威,* 2023/02,12821.0,2023,02,-0.07134579168477474,0.6766,0,1,0,0.0,0,3.0,1,2.0,0
21019,1802,台玻,* 2023/02,2290703.0,2023,02,-0.28737304589371304,-0.4174,0,0,1,0.0,0,3.0,0,2.0,1
21108,1805,寶徠,* 2023/02,5864.0,2023,02,-0.7161527663488069,-0.8774,0,0,1,0.0,0,1.0,0,4.0,1
21204,1806,冠軍,* 2023/02,108786.0,2023,02,-0.5473794139306919,-0.3106,0,1,0,0.0,0,2.0,1,3.0,0
21301,1808,潤隆,* 2023/02,176514.0,2023,02,-0.0341072630467258,0.9163,0,1,0,0.0,0,2.0,1,3.0,0
21398,1809,中釉,* 2023/02,136835.0,2023,02,-0.44834829023648837,0.0384,0,0,1,0.0,0,2.0,0,3.0,1
21494,1810,和成,* 2023/02,315721.0,2023,02,-0.15508068616693874,-0.2612,0,0,1,0.0,0,1.0,0,4.0,2
21591,1813,寶利徠,* 2023/02,32356.0,2023,02,-0.12586789139538024,0.2249,0,1,0,0.0,0,2.0,1,3.0,0
21688,1815,富喬,* 2023/02,344788.0,2023,02,-0.15729013398771086,-0.0366,0,1,0,0.0,0,3.0,2,2.0,0
21784,1817,凱撒衛,* 2023/02,125174.0,2023,02,-0.4375744178000638,0.349,0,1,0,0.0,0,3.0,1,2.0,0
21880,1903,士紙,* 2023/02,12330.0,2023,02,-0.10091876914102377,-0.1138,0,1,0,0.0,0,3.0,1,2.0,0
21976,1904,正隆,* 2023/02,3042658.0,2023,02,-0.09673207659195487,-0.0738,0,1,0,0.0,0,3.0,2,2.0,0
22072,1905,華紙,* 2023/02,1759074.0,2023,02,-0.05994860128480756,0.1314,0,1,0,0.0,0,1.0,1,4.0,0
22169,1906,寶隆,* 2023/02,326345.0,2023,02,0.2561828546793384,0.0662,0,1,0,0.0,0,3.0,1,2.0,0
22266,1907,永豐餘,* 2023/02,5348469.0,2023,02,-0.22695854083152484,-0.003,0,1,0,0.0,0,1.0,1,4.0,0
22363,1909,榮成,* 2023/02,2781885.0,2023,02,-0.37485154357601946,-0.1987,0,1,0,0.0,0,3.0,1,2.0,0
22460,2002,中鋼,* 2023/02,32206508.0,2023,02,-0.03252033399541231,-0.0392,0,1,0,0.0,0,4.0,3,1.0,0
22556,2006,東和鋼鐵,* 2023/02,3822311.0,2023,02,-0.20993789153672973,-0.062,0,1,0,0.0,0,2.0,1,3.0,0
22653,2007,燁興,* 2023/02,568743.0,2023,02,-0.023501496314584903,0.0486,0,1,0,0.0,0,3.0,3,2.0,0
22749,2008,高興昌,* 2023/02,123256.0,2023,02,-0.23204505947077553,-0.2805,0,0,1,0.0,0,3.0,0,2.0,2
22846,2009,第一銅,* 2023/02,171167.0,2023,02,-0.3056218154674975,-0.2165,0,1,0,0.0,0,3.0,1,2.0,0
22943,2010,春源,* 2023/02,1507914.0,2023,02,-0.2189871529525834,-0.1715,0,1,0,0.0,0,1.0,1,4.0,0
23040,2012,春雨,* 2023/02,632755.0,2023,02,-0.28428909628285715,-0.2108,0,1,0,0.0,0,3.0,1,2.0,0
23137,2013,中鋼構,* 2023/02,1268342.0,2023,02,-0.15736093893045586,0.0313,0,1,0,0.0,0,2.0,1,3.0,0
23233,2014,中鴻,* 2023/02,3463175.0,2023,02,-0.0026040999165662746,-0.0804,0,0,1,0.0,0,3.0,0,2.0,1
23329,2015,豐興,* 2023/02,2437788.0,2023,02,-0.2047738595113142,-0.0816,0,1,0,0.0,0,3.0,1,2.0,0
23426,2017,官田鋼,* 2023/02,276907.0,2023,02,-0.0736355789882175,0.0808,0,1,0,0.0,0,3.0,2,2.0,0
23523,2020,美亞,* 2023/02,449163.0,2023,02,-0.15018645597425376,0.0318,0,1,0,0.0,0,3.0,1,2.0,0
23620,2022,聚亨,* 2023/02,713392.0,2023,02,-0.17021293919362962,-0.0614,0,1,0,0.0,0,3.0,1,2.0,0
23717,2023,燁輝,* 2023/02,5768773.0,2023,02,-0.1521472726257279,-0.2432,0,1,0,0.0,0,2.0,2,3.0,0
23814,2024,志聯,* 2023/02,83554.0,2023,02,-0.21786423035159322,-0.1198,0,1,0,0.0,0,3.0,1,2.0,0
23911,2025,千興,* 2023/02,82718.0,2023,02,-0.34004053040578275,-0.3806,0,1,0,0.0,0,4.0,2,1.0,0
24007,2027,大成鋼,* 2023/02,8513318.0,2023,02,-0.05157235030598544,-0.0535,0,0,1,0.0,0,1.0,0,4.0,2
24103,2028,威致,* 2023/02,867230.0,2023,02,-0.054520200863897916,-0.0597,0,1,0,0.0,0,3.0,1,2.0,0
24199,2029,盛餘,* 2023/02,1054259.0,2023,02,-0.09912874508872342,-0.121,0,1,0,0.0,0,4.0,1,1.0,0
24296,2030,彰源,* 2023/02,957799.0,2023,02,-0.24999980423862528,-0.1518,0,1,0,0.0,0,2.0,1,3.0,0
24393,2031,新光鋼,* 2023/02,1145180.0,2023,02,-0.15101480412282478,-0.0987,0,1,0,0.0,0,2.0,1,3.0,0
24490,2032,新鋼,* 2023/02,226890.0,2023,02,-0.29989724791024464,-0.2198,0,1,0,0.0,0,3.0,1,2.0,0
24587,2033,佳大,* 2023/02,54912.0,2023,02,-0.12564686400331193,0.1042,0,1,0,0.0,0,3.0,1,2.0,0
24683,2034,允強,* 2023/02,1189840.0,2023,02,-0.11346624683524498,-0.0182,0,1,0,0.0,0,3.0,1,2.0,0
24780,2035,唐榮,* 2023/02,942959.0,2023,02,-0.09575966682617022,-0.2064,0,0,1,0.0,0,3.0,0,2.0,1
24876,2038,海光,* 2023/02,721317.0,2023,02,-0.20893738217414812,-0.0283,0,1,0,0.0,0,1.0,1,4.0,0
24973,2049,上銀,* 2023/02,1915743.0,2023,02,-0.13588381039757835,-0.2192,0,1,0,0.0,0,2.0,1,3.0,0
25070,2059,川湖,* 2023/02,509787.0,2023,02,-0.16878172381913611,0.1129,0,1,0,0.0,0,1.0,1,4.0,0
25167,2061,風青,* 2023/02,41429.0,2023,02,-0.445268668907248,-0.3072,0,0,1,0.0,0,3.0,0,2.0,1
25263,2062,橋椿,* 2023/02,474783.0,2023,02,-0.3523493182918761,-0.1606,0,1,0,0.0,0,3.0,1,2.0,0
25360,2063,世鎧,* 2023/02,97368.0,2023,02,-0.1578910952743375,0.2663,0,1,0,0.0,0,2.0,1,3.0,0
25457,2064,晉椿,* 2023/02,148174.0,2023,02,-0.20980609654642804,-0.0323,0,1,0,0.0,0,2.0,1,3.0,0
25554,2065,世豐,* 2023/02,190174.0,2023,02,-0.13120902715914023,0.052,0,1,0,0.0,0,1.0,1,4.0,0
25651,2066,世德,* 2023/02,207707.0,2023,02,-0.15849498436157972,-0.0001,0,0,1,0.0,0,1.0,0,4.0,2
25747,2067,嘉鋼,* 2023/02,69141.0,2023,02,-0.36650999147906876,-0.0168,0,1,0,0.0,0,3.0,1,2.0,0
25844,2069,運錩,* 2023/02,796114.0,2023,02,-0.2917708619675809,-0.3252,0,0,1,0.0,0,2.0,0,3.0,1
25941,2070,精湛,* 2023/02,47167.0,2023,02,-0.016370537203870536,0.5915,0,1,0,0.0,0,3.0,2,2.0,0
26011,2071,震南鐵,* 2023/02,129751.0,2023,02,-0.17460145803381721,0.0118,0,1,0,0.0,0,3.0,1,2.0,0
26064,2072,世紀風電,* 2023/02,244981.0,2023,02,0.16598209483739237,-0.3522,0,1,0,0.0,0,2.0,1,3.0,0
26108,2073,雄順,* 2023/02,36449.0,2023,02,-0.05016417365924845,-0.1286,0,1,0,0.0,0,2.0,1,3.0,0
26205,2101,南港,* 2023/02,602100.0,2023,02,-0.01789995987433817,0.1492,0,1,0,0.0,0,2.0,1,3.0,0
26302,2102,泰豐,* 2023/02,142340.0,2023,02,-0.12151528430095847,0.39,0,1,0,0.0,0,2.0,2,3.0,0
26399,2103,台橡,* 2023/02,2643886.0,2023,02,-0.10933937014372797,0.0141,0,1,0,0.0,0,2.0,1,3.0,0
26496,2104,國際中橡,* 2023/02,1700329.0,2023,02,-0.0977719810526327,0.1004,0,1,0,0.0,0,3.0,1,2.0,0
26593,2105,正新,* 2023/02,6225675.0,2023,02,-0.25764701645805926,-0.1049,0,0,1,0.0,0,1.0,0,4.0,1
26689,2106,建大,* 2023/02,2452931.0,2023,02,-0.2067249496063751,-0.0954,0,1,0,0.0,0,1.0,1,4.0,0
26786,2107,厚生,* 2023/02,111268.0,2023,02,-0.5450817493836599,-0.6038,0,0,1,0.0,0,2.0,0,3.0,1
26882,2108,南帝,* 2023/02,859252.0,2023,02,-0.21964075858824555,-0.1467,0,1,0,0.0,0,2.0,1,3.0,0
26979,2109,華豐,* 2023/02,401007.0,2023,02,-0.11588924335991499,-0.1164,0,1,0,0.0,0,3.0,1,2.0,0
27076,2114,鑫永銓,* 2023/02,123743.0,2023,02,-0.0811595494271309,0.0919,0,1,0,0.0,0,1.0,1,4.0,0
27172,2115,六暉-KY,* 2023/02,173190.0,2023,02,-0.3972582716461855,-0.1132,0,1,0,0.0,0,2.0,1,3.0,0
27269,2201,裕隆,* 2023/02,5071910.0,2023,02,-0.34234231430630535,0.0096,0,1,0,0.0,0,3.0,1,2.0,0
27366,2204,中華,* 2023/02,1971613.0,2023,02,-0.392531913739854,0.0288,0,1,0,0.0,0,3.0,1,2.0,0
27463,2206,三陽工業,* 2023/02,3103253.0,2023,02,-0.2734837814907281,0.1,0,1,0,0.0,0,2.0,2,3.0,0
27560,2207,和泰車,* 2023/02,15938720.0,2023,02,-0.31508264445052925,-0.0422,0,1,0,0.0,0,1.0,1,4.0,0
27657,2208,台船,* 2023/02,1646380.0,2023,02,-0.20824504690281745,0.0257,0,1,0,0.0,0,3.0,1,2.0,0
27709,2211,長榮鋼,* 2023/02,894302.0,2023,02,-0.006281425182370229,-0.031,0,1,0,0.0,0,2.0,1,3.0,0
27806,2221,大甲,* 2023/02,94225.0,2023,02,-0.3923751055967912,-0.1282,0,1,0,0.0,0,2.0,1,3.0,0
27903,2227,裕日車,* 2023/02,1828097.0,2023,02,-0.425720512878508,0.0415,0,1,0,0.0,0,3.0,1,2.0,0
28000,2228,劍麟,* 2023/02,308984.0,2023,02,-0.2022472490305124,0.0809,0,1,0,0.0,0,1.0,1,4.0,0
28097,2230,泰茂,* 2023/02,34369.0,2023,02,-0.18885558518798234,-0.1422,0,0,1,0.0,0,3.0,0,2.0,1
28193,2231,為升,* 2023/02,301168.0,2023,02,-0.18763301495162235,0.0933,0,1,0,0.0,0,2.0,1,3.0,0
28290,2233,宇隆,* 2023/02,228546.0,2023,02,-0.21649519878504064,-0.1271,0,0,1,0.0,0,2.0,0,3.0,3
28386,2235,謚源,* 2023/02,44940.0,2023,02,-0.23618192943096064,0.1165,0,1,0,0.0,0,4.0,4,1.0,0
28482,2236,百達-KY,* 2023/02,99253.0,2023,02,-0.17695886162546748,-0.0192,0,0,1,0.0,0,2.0,0,3.0,2
28579,2237,華德動能,* 2023/02,4297.0,2023,02,-0.9153083548495181,0.0931,0,0,1,2.0,0,2.0,0,3.0,1
28676,2239,英利-KY,* 2023/02,1447582.0,2023,02,-0.2797278893963541,0.0474,0,1,0,0.0,0,2.0,1,3.0,0
28773,2241,艾姆勒,* 2023/02,49593.0,2023,02,-0.26902498341808534,-0.3604,0,1,0,0.0,0,4.0,2,1.0,0
28851,2243,宏旭-KY,* 2023/02,11781.0,2023,02,-0.48121889999559647,2.0584,0,0,1,1.0,0,3.0,0,2.0,1
28948,2245,詠勝昌,* 2023/02,23979.0,2023,02,-0.2899529181842409,-0.1336,0,1,0,0.0,0,3.0,1,2.0,0
29026,2247,汎德永業,* 2023/02,1889773.0,2023,02,-0.5617977632306016,0.1995,0,1,0,0.0,0,2.0,1,3.0,0
29104,2248,華勝-KY,* 2023/02,74433.0,2023,02,-0.21031859702727648,0.0481,0,0,1,0.0,0,2.0,0,3.0,1
29167,2249,湧盛,* 2023/02,198278.0,2023,02,-0.14106246290736915,0.0072,0,1,0,0.0,0,3.0,2,2.0,0
29201,2250,IKKA-KY,* 2023/02,235011.0,2023,02,-0.08248646242860322,-0.0018,0,1,0,0.0,0,2.0,1,3.0,0
29246,2252,為昇科,* 2023/02,36947.0,2023,02,0.003530977537550588,0.0433,0,1,0,0.0,0,2.0,1,3.0,0
29288,2254,巨鎧精密,* 2023/02,49179.0,2023,02,0.17143061311990854,-0.3092,0,1,0,0.0,0,3.0,1,2.0,0
29330,2255,凱銳光電,* 2023/02,144492.0,2023,02,-0.36982585296285475,0.2305,0,1,0,0.0,0,3.0,1,2.0,0
29371,2256,歐特明,* 2023/02,44429.0,2023,02,-0.010489977728285077,-0.24,0,1,0,0.0,0,2.0,1,3.0,0
29468,2301,光寶科,* 2023/02,10701236.0,2023,02,-0.2563176855165347,-0.0767,0,1,0,0.0,0,1.0,1,4.0,0
29565,2302,麗正,* 2023/02,44978.0,2023,02,-0.41986327873081386,0.0598,0,1,0,0.0,0,3.0,1,2.0,0
29662,2303,聯電,* 2023/02,20561538.0,2023,02,-0.025099071163392744,-0.0119,0,1,0,0.0,0,1.0,1,4.0,0
29759,2305,全友,* 2023/02,23605.0,2023,02,-0.40668593691089605,-0.2531,0,1,0,0.0,0,3.0,2,2.0,0
29856,2308,台達電,* 2023/02,23092767.0,2023,02,-0.18145160475634126,-0.0987,0,0,1,0.0,0,0.0,0,5.0,6
29952,2312,金寶,* 2023/02,13214463.0,2023,02,-0.08188584073563282,-0.0391,0,0,1,0.0,0,2.0,0,3.0,1
30048,2313,華通,* 2023/02,4464338.0,2023,02,-0.2732918850234258,-0.1178,0,1,0,0.0,0,2.0,1,3.0,0
30145,2314,台揚,* 2023/02,302594.0,2023,02,-0.16604932147148638,0.0806,0,0,1,0.0,0,3.0,0,2.0,1
30242,2316,楠梓電,* 2023/02,297047.0,2023,02,-0.35555555555555557,-0.2061,0,1,0,0.0,0,2.0,1,3.0,0
30339,2317,鴻海,* 2023/02,374410937.0,2023,02,-0.23265306181842013,-0.1772,0,0,1,0.0,0,2.0,0,3.0,1
30436,2321,東訊,* 2023/02,68609.0,2023,02,-0.25164703315881326,-0.1312,0,1,0,0.0,0,2.0,1,3.0,0
30533,2323,中環,* 2023/02,576704.0,2023,02,-0.20253218818837643,-0.0844,0,1,0,0.0,0,3.0,2,2.0,0
30630,2324,仁寶,* 2023/02,57103915.0,2023,02,-0.21492537366783962,-0.3074,0,0,1,0.0,0,1.0,0,4.0,1
30726,2327,國巨,* 2023/02,6861010.0,2023,02,-0.1746031249545106,-0.2581,0,0,1,0.0,0,1.0,0,4.0,4
30822,2328,廣宇,* 2023/02,1574751.0,2023,02,-0.24050664046844275,-0.021,0,1,0,0.0,0,3.0,1,2.0,0
30919,2329,華泰,* 2023/02,1140869.0,2023,02,-0.06369416296875038,0.0272,0,1,0,0.0,0,3.0,1,2.0,0
31016,2330,台積電,* 2023/02,151796442.0,2023,02,-0.130998701854518,0.0331,0,0,1,0.0,0,1.0,0,4.0,4
31113,2331,精英,* 2023/02,1312816.0,2023,02,-0.4921404194510015,-0.3059,0,1,0,0.0,0,4.0,3,1.0,0
31210,2332,友訊,* 2023/02,1374819.0,2023,02,0.06631242336082326,0.073,0,0,1,0.0,0,2.0,0,3.0,1
31307,2337,旺宏,* 2023/02,2727749.0,2023,02,-0.15909100717982866,-0.2472,0,1,0,0.0,0,2.0,1,3.0,0
31404,2338,光罩,* 2023/02,544402.0,2023,02,-0.020863234304912572,-0.0005,0,1,0,0.0,0,2.0,1,3.0,0
31501,2342,茂矽,* 2023/02,154059.0,2023,02,-0.07244221541203316,-0.109,0,1,0,0.0,0,2.0,1,3.0,0
31598,2344,華邦電,* 2023/02,6217237.0,2023,02,-0.053468107110380414,-0.2776,0,0,1,0.0,0,2.0,0,3.0,1
31694,2345,智邦,* 2023/02,4799077.0,2023,02,-0.110315081335622,0.2898,0,1,0,0.0,0,2.0,1,3.0,0
31791,2347,聯強,* 2023/02,24357842.0,2023,02,-0.27376424257051796,-0.0858,0,1,0,0.0,0,2.0,2,3.0,0
31888,2348,海悅,* 2023/02,298398.0,2023,02,0.10545618896610999,-0.1139,0,1,0,0.0,0,2.0,1,3.0,0
31985,2349,錸德,* 2023/02,547708.0,2023,02,-0.08903296198843054,0.2048,0,1,0,0.0,0,4.0,1,1.0,0
32082,2351,順德,* 2023/02,775541.0,2023,02,-0.17000022474627752,-0.0672,0,0,1,0.0,0,2.0,0,3.0,1
32178,2352,佳世達,* 2023/02,15004378.0,2023,02,-0.23161761618187693,-0.1604,0,1,0,0.0,0,2.0,1,3.0,0
32275,2353,宏碁,* 2023/02,15841848.0,2023,02,-0.2677664819179063,-0.3084,0,1,0,0.0,0,3.0,1,2.0,0
32372,2354,鴻準,* 2023/02,3095680.0,2023,02,-0.611363665751762,-0.4579,0,0,1,0.0,0,3.0,0,2.0,2
32469,2355,敬鵬,* 2023/02,1333316.0,2023,02,-0.14334103908086152,0.0568,0,1,0,0.0,0,3.0,2,2.0,0
32566,2356,英業達,* 2023/02,28568144.0,2023,02,-0.2538787116069279,-0.1972,0,0,1,0.0,0,2.0,0,3.0,1
32662,2357,華碩,* 2023/02,32811785.0,2023,02,-0.08941876412958012,-0.1845,0,0,1,0.0,0,1.0,0,4.0,1
32758,2358,廷鑫,* 2023/02,80065.0,2023,02,-0.4556956001522815,-0.2746,0,1,0,0.0,0,3.0,1,2.0,0
32855,2359,所羅門,* 2023/02,321434.0,2023,02,-0.27186770868728055,-0.3272,0,1,0,0.0,0,2.0,1,3.0,0
32952,2360,致茂,* 2023/02,1316921.0,2023,02,-0.19865777774532462,0.2154,0,1,0,0.0,0,3.0,2,2.0,0
33049,2362,藍天,* 2023/02,1326661.0,2023,02,-0.19008253867474145,-0.376,0,0,1,0.0,0,2.0,0,3.0,1
33145,2363,矽統,* 2023/02,10018.0,2023,02,-0.114470078670556,0.3304,0,1,0,0.0,0,4.0,1,1.0,0
33241,2364,倫飛,* 2023/02,51082.0,2023,02,-0.2554078479388957,-0.2109,0,0,1,0.0,0,3.0,0,2.0,1
33337,2365,昆盈,* 2023/02,52204.0,2023,02,-0.5843398915544656,0.0496,0,1,0,0.0,0,2.0,1,3.0,0
33434,2367,燿華,* 2023/02,1213835.0,2023,02,-0.23351388829251166,0.2623,0,0,1,0.0,0,1.0,0,4.0,1
33530,2368,金像電,* 2023/02,2106062.0,2023,02,-0.15303444828414092,-0.0244,0,1,0,0.0,0,1.0,1,4.0,0
33627,2369,菱生,* 2023/02,429803.0,2023,02,-0.057875170427394644,-0.1741,0,1,0,0.0,0,4.0,4,1.0,0
33723,2371,大同,* 2023/02,2570983.0,2023,02,-0.10399042298483639,0.2552,0,0,1,0.0,0,1.0,0,4.0,4
33820,2373,震旦行,* 2023/02,727497.0,2023,02,-0.33524703783944804,-0.185,0,0,1,0.0,0,1.0,0,4.0,1
33917,2374,佳能,* 2023/02,257660.0,2023,02,-0.36705626876157627,0.0345,0,1,0,0.0,0,1.0,1,4.0,0
34014,2375,凱美,* 2023/02,318796.0,2023,02,-0.32465771706870655,-0.2312,0,1,0,0.0,0,2.0,1,3.0,0
34111,2376,技嘉,* 2023/02,6469116.0,2023,02,-0.44250228135627134,-0.2728,0,1,0,0.0,0,4.0,1,1.0,0
34208,2377,微星,* 2023/02,11744551.0,2023,02,-0.20173268352999757,-0.2102,0,1,0,0.0,0,4.0,1,1.0,0
34304,2379,瑞昱,* 2023/02,7398643.0,2023,02,-0.20763722920319522,-0.1873,0,1,0,0.0,0,1.0,1,4.0,0
34401,2380,虹光,* 2023/02,137597.0,2023,02,-0.4284058573060546,-0.1922,0,1,0,0.0,0,1.0,1,4.0,0
34498,2382,廣達,* 2023/02,79223377.0,2023,02,-0.17678099948554643,-0.1265,0,0,1,0.0,0,1.0,0,4.0,1
34594,2383,台光電,* 2023/02,2491933.0,2023,02,-0.2169698999787269,-0.1459,0,1,0,0.0,0,1.0,1,4.0,0
34691,2385,群光,* 2023/02,6574818.0,2023,02,-0.30525022409602626,-0.2091,0,1,0,0.0,0,1.0,1,4.0,0
34788,2387,精元,* 2023/02,1124432.0,2023,02,-0.4052285922239713,-0.3413,0,1,0,0.0,0,1.0,1,4.0,0
34885,2388,威盛,* 2023/02,564260.0,2023,02,-0.24378048110389341,0.0887,0,1,0,0.0,0,2.0,1,3.0,0
34982,2390,云辰,* 2023/02,46284.0,2023,02,-0.11923882017126546,0.108,0,0,1,0.0,0,2.0,0,3.0,2
35078,2392,正崴,* 2023/02,4887048.0,2023,02,-0.3769507706700321,-0.0598,0,0,1,0.0,0,1.0,0,4.0,1
35175,2393,億光,* 2023/02,1304238.0,2023,02,-0.21078438194938204,-0.1877,0,0,1,0.0,0,3.0,0,2.0,1
35271,2395,研華,* 2023/02,4321049.0,2023,02,-0.1959025923612915,-0.0754,0,0,1,0.0,0,1.0,0,4.0,1
35368,2397,友通,* 2023/02,869062.0,2023,02,-0.2660302671239645,-0.2389,0,0,1,0.0,0,2.0,0,3.0,2
35465,2399,映泰,* 2023/02,141712.0,2023,02,-0.404873992633997,-0.2907,0,0,1,0.0,0,2.0,0,3.0,1
35562,2401,凌陽,* 2023/02,369359.0,2023,02,-0.3471085044402964,-0.4529,0,1,0,0.0,0,2.0,1,3.0,0
35659,2402,毅嘉,* 2023/02,482277.0,2023,02,-0.22318132324800752,-0.0718,0,0,1,0.0,0,0.0,0,5.0,5
35756,2404,漢唐,* 2023/02,2821140.0,2023,02,-0.10307710992149055,0.6176,0,0,1,0.0,0,1.0,0,4.0,2
35853,2406,國碩,* 2023/02,493489.0,2023,02,-0.25836852466900107,-0.1493,0,1,0,0.0,0,3.0,1,2.0,0
35950,2408,南亞科,* 2023/02,3962266.0,2023,02,-0.24324331551006406,-0.3841,0,1,0,0.0,0,1.0,1,4.0,0
36047,2409,友達,* 2023/02,18124963.0,2023,02,-0.0014124601941533613,-0.2937,0,1,0,0.0,0,5.0,6,0.0,0
36143,2412,中華電,* 2023/02,17124983.0,2023,02,-0.029483993837429764,0.0344,0,1,0,0.0,0,3.0,2,2.0,0
36240,2413,環科,* 2023/02,322664.0,2023,02,-0.2326895958032213,0.6781,0,1,0,0.0,0,3.0,1,2.0,0
36336,2414,精技,* 2023/02,1678962.0,2023,02,-0.16145188477818426,0.1124,0,1,0,0.0,0,2.0,1,3.0,0
36433,2415,錩新,* 2023/02,155174.0,2023,02,-0.3517968511765271,-0.2299,0,1,0,0.0,0,2.0,1,3.0,0
36530,2417,圓剛,* 2023/02,241836.0,2023,02,-0.21364119672626886,-0.1804,0,1,0,0.0,0,2.0,1,3.0,0
36627,2419,仲琦,* 2023/02,904314.0,2023,02,0.06386127548439467,0.0813,0,0,1,0.0,0,2.0,0,3.0,1
36724,2420,新巨,* 2023/02,165111.0,2023,02,-0.2754635013274239,0.0139,0,1,0,0.0,0,3.0,1,2.0,0
36821,2421,建準,* 2023/02,689194.0,2023,02,-0.40556900099877696,-0.1768,0,1,0,0.0,0,2.0,1,3.0,0
36918,2423,固緯,* 2023/02,200284.0,2023,02,-0.06970565420756093,-0.0356,0,1,0,0.0,0,2.0,1,3.0,0
37015,2424,隴華,* 2023/02,4813.0,2023,02,-0.526232896938675,2.8535,0,0,1,0.0,0,2.0,0,3.0,1
37111,2425,承啟,* 2023/02,265386.0,2023,02,-0.3548868561594053,-0.3486,0,0,1,0.0,0,2.0,0,3.0,1
37208,2426,鼎元,* 2023/02,166934.0,2023,02,-0.13920930640279275,-0.2231,0,0,1,0.0,0,1.0,0,4.0,1
37304,2427,三商電,* 2023/02,166035.0,2023,02,-0.42277406368310716,-0.3127,0,0,1,0.0,0,2.0,0,3.0,1
37400,2428,興勤,* 2023/02,429162.0,2023,02,-0.3476789785681715,-0.216,0,0,1,0.0,0,1.0,0,4.0,4
37497,2429,銘旺科,* 2023/02,33789.0,2023,02,-0.2536776074568185,-0.1273,0,0,1,0.0,0,3.0,0,2.0,1
37593,2430,燦坤,* 2023/02,1652119.0,2023,02,-0.22674999567067353,-0.0108,0,1,0,0.0,0,3.0,1,2.0,0
37689,2431,聯昌,* 2023/02,88891.0,2023,02,0.050832830915818465,0.1704,0,1,0,0.0,0,3.0,3,2.0,0
37786,2433,互盛電,* 2023/02,244653.0,2023,02,-0.14205910303931435,-0.0639,0,1,0,0.0,0,3.0,2,2.0,0
37883,2434,統懋,* 2023/02,5171.0,2023,02,-0.38197681367276204,-0.0764,0,0,1,0.0,0,2.0,0,3.0,1
37979,2436,偉詮電,* 2023/02,157828.0,2023,02,-0.40904104152079407,-0.4435,0,1,0,0.0,0,3.0,1,2.0,0
38076,2438,翔耀,* 2023/02,17044.0,2023,02,-0.14269905940345054,0.0319,0,1,0,0.0,0,2.0,1,3.0,0
38173,2439,美律,* 2023/02,1431476.0,2023,02,-0.44413793531932605,-0.0157,0,0,1,0.0,0,2.0,0,3.0,1
38270,2440,太空梭,* 2023/02,155535.0,2023,02,-0.34013694910652165,-0.3629,0,0,1,0.0,0,2.0,0,3.0,1
38366,2441,超豐,* 2023/02,1075556.0,2023,02,-0.23502853468828058,-0.2062,0,1,0,0.0,0,3.0,1,2.0,0
38463,2442,新美齊,* 2023/02,12770.0,2023,02,-0.6093606607525237,0.1334,0,1,0,0.0,0,3.0,1,2.0,0
38560,2444,兆勁,* 2023/02,124864.0,2023,02,-0.16482281647559296,0.1044,0,0,1,0.0,0,2.0,0,3.0,3
38656,2449,京元電子,* 2023/02,2653323.0,2023,02,-0.08838371865304734,0.0182,0,1,0,0.0,0,2.0,1,3.0,0
38753,2450,神腦,* 2023/02,2551731.0,2023,02,-0.08491631050427431,0.1401,0,1,0,0.0,0,3.0,1,2.0,0
38849,2451,創見,* 2023/02,956454.0,2023,02,-0.14946257499806587,-0.0869,0,1,0,0.0,0,1.0,1,4.0,0
38946,2453,凌群,* 2023/02,358477.0,2023,02,-0.060747467654626346,-0.049,0,0,1,0.0,0,1.0,0,4.0,2
39042,2454,聯發科,* 2023/02,33926380.0,2023,02,-0.15760869025435234,-0.1525,0,1,0,0.0,0,2.0,1,3.0,0
39139,2455,全新,* 2023/02,192956.0,2023,02,-0.20064625709432868,-0.265,0,1,0,0.0,0,3.0,1,2.0,0
39236,2457,飛宏,* 2023/02,738544.0,2023,02,-0.2953644709299108,0.0199,0,1,0,0.0,0,2.0,2,3.0,0
39332,2458,義隆,* 2023/02,678018.0,2023,02,-0.3901871302320645,-0.393,0,0,1,0.0,0,1.0,0,4.0,1
